ImageName,GT_Index,Prob_Of_Softmax,SoftMaxPredict,Prob_Of_Openmax,OpenMaxPredict
./S_P_CloseSet\n01983481\sp_detail_ILSVRC2012_val_00039303.mat,122,0.7054095,122,0.7012852697796476,122
./S_P_CloseSet\n01983481\sp_detail_ILSVRC2012_val_00040887.mat,122,0.36900893,122,0.3917712084925822,122
./S_P_CloseSet\n01983481\sp_detail_ILSVRC2012_val_00045926.mat,122,0.87390184,122,0.8861515319869596,122
./S_P_CloseSet\n01983481\sp_detail_ILSVRC2012_val_00046433.mat,122,0.2339292,118,0.24874354565784634,118
./S_P_CloseSet\n01983481\sp_detail_ILSVRC2012_val_00046526.mat,122,0.68416387,43,0.6516793622214292,43
./S_P_CloseSet\n01983481\sp_detail_ILSVRC2012_val_00046975.mat,122,0.4893941,122,0.5127245025690387,122
./S_P_CloseSet\n01983481\sp_detail_ILSVRC2012_val_00047059.mat,122,0.29087147,122,0.28313116690299717,122
./S_P_CloseSet\n01983481\sp_detail_ILSVRC2012_val_00048277.mat,122,0.82849026,122,0.8276422916659063,122
./S_P_CloseSet\n01983481\sp_detail_ILSVRC2012_val_00048837.mat,122,0.7841783,122,0.792203174632728,122
./S_P_CloseSet\n01983481\sp_detail_ILSVRC2012_val_00048921.mat,122,0.12114929,932,0.12346688040470637,932
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00002152.mat,123,0.6471588,766,0.6732129789221454,766
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00002243.mat,123,0.8243555,123,0.8363468284760565,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00002743.mat,123,0.8826891,123,0.8897906520505355,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00003753.mat,123,0.9999081,123,0.9997980475719606,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00004219.mat,123,0.8589363,123,0.8731868026861944,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00004362.mat,123,0.4152159,123,0.41724215826783606,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00004418.mat,123,0.9570061,123,0.9737239147684355,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00008144.mat,123,0.3739933,123,0.3836454963713801,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00008156.mat,123,0.95695573,123,0.9622495289520504,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00008182.mat,123,0.11686941,467,0.07055484661651956,467
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00011714.mat,123,0.3342908,124,0.34268516619811934,124
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00012455.mat,123,0.10161314,123,0.10322821012206618,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00013815.mat,123,0.9417203,123,0.7604651686441959,1000
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00014753.mat,123,0.76766,123,0.77513620155248,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00015282.mat,123,0.93609285,123,0.9380555580274302,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00017162.mat,123,0.32994807,123,0.32169920047594447,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00018716.mat,123,0.096930906,43,0.09771401509199867,43
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00019394.mat,123,0.99982226,123,0.9998483135159996,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00019953.mat,123,0.49743026,119,0.5251394500291623,119
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00022615.mat,123,0.680566,123,0.7098937629685181,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00023530.mat,123,0.24990804,123,0.3351306735224768,1000
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00026229.mat,123,0.9993116,123,0.9994381062023985,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00026981.mat,123,0.0721828,413,0.07197031397507707,413
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00027227.mat,123,0.9131285,123,0.9162777740306656,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00027405.mat,123,0.8928995,123,0.8947266889477425,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00031704.mat,123,0.94532573,123,0.9548875445150051,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00032217.mat,123,0.9946785,123,0.9953290109343831,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00032851.mat,123,0.07822198,643,0.9888395688772148,1000
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00034702.mat,123,0.96346456,123,0.9651871165612617,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00035310.mat,123,0.9835952,123,0.9770141851283484,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00036396.mat,123,0.7528406,123,0.6802113402027979,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00036581.mat,123,0.5916561,123,0.593989826562534,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00036759.mat,123,0.9982258,123,0.9990117422662117,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00037235.mat,123,0.6786261,123,0.678756338861046,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00037902.mat,123,0.3758315,65,0.37783161223443584,65
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00038635.mat,123,0.8332766,123,0.8422856992049595,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00039080.mat,123,0.11676171,6,0.12013208008586373,6
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00039671.mat,123,0.9450514,123,0.9452535886234532,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00039918.mat,123,0.19929373,76,0.18556105236769685,76
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00040612.mat,123,0.5486155,65,0.5528682598952347,65
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00040806.mat,123,0.21212769,123,0.07557193038598177,776
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00042315.mat,123,0.24555948,119,0.24721845723077296,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00042491.mat,123,0.44070697,973,0.4550462737451141,973
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00042536.mat,123,0.37639585,123,0.34633207888718315,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00042677.mat,123,0.7642465,123,0.7691963179521987,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00043359.mat,123,0.4685971,125,0.38001143816415095,78
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00044352.mat,123,0.6800517,123,0.6869628583583793,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00045529.mat,123,0.52080745,123,0.6317474777009991,123
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00046180.mat,123,0.54654133,121,0.6001304219950342,121
./S_P_CloseSet\n01984695\sp_detail_ILSVRC2012_val_00049180.mat,123,0.7971443,123,0.8626987069565667,123
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00001381.mat,124,0.3825083,123,0.3872289156430849,123
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00001744.mat,124,0.8866218,122,0.893135138824906,122
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00001956.mat,124,0.091883555,112,0.09788330284940454,112
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00002693.mat,124,0.3054574,486,0.26752805877860625,486
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00002944.mat,124,0.12236096,329,0.12259780481336194,329
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00003119.mat,124,0.2409369,81,0.2356301029254811,81
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00004258.mat,124,0.20148043,32,0.2120016985228348,32
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00004598.mat,124,0.40845513,118,0.411921978867555,118
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00004665.mat,124,0.6944896,124,0.697898451977143,124
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00005682.mat,124,0.1058326,858,0.09581403337850454,1000
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00007938.mat,124,0.19974609,77,0.20427570379976756,77
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00010640.mat,124,0.24776518,78,0.25321424086781247,78
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00011572.mat,124,0.13121265,29,0.13437796841743516,29
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00011978.mat,124,0.45675564,312,0.44919835131484664,312
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00013474.mat,124,0.52667403,26,0.4335499681045504,26
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00013580.mat,124,0.84785175,121,0.856714760764587,121
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00013707.mat,124,0.8638657,122,0.8677071203656475,122
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00013744.mat,124,0.26826462,949,0.13973942053183536,1000
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00013932.mat,124,0.39659694,123,0.373014973988417,123
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00015500.mat,124,0.25769252,312,0.2591748436878888,312
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00016724.mat,124,0.33371007,121,0.3368362066893065,121
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00018291.mat,124,0.9385773,123,0.9395365308441248,123
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00019574.mat,124,0.23994534,33,0.23555939864452555,33
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00021094.mat,124,0.45773745,122,0.4588387597804318,122
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00021125.mat,124,0.24375305,79,0.251615504201755,79
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00021995.mat,124,0.11801837,119,0.488164900752967,1000
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00022222.mat,124,0.36179549,124,0.38540225865624916,124
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00022260.mat,124,0.6378931,123,0.6986696922721627,123
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00022720.mat,124,0.42197624,76,0.3257947467391486,76
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00022871.mat,124,0.44330686,123,0.4746053179419669,123
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00023253.mat,124,0.6221414,119,0.6618283117983367,119
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00024160.mat,124,0.58678836,133,0.5617244491484983,133
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00025510.mat,124,0.6383201,124,0.6296647742337641,124
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00025521.mat,124,0.1365489,996,0.1421579592062861,996
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00027920.mat,124,0.5407382,124,0.5454597946141313,124
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00028073.mat,124,0.13178994,314,0.13525810992560736,314
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00031589.mat,124,0.30698082,123,0.3324383557289818,123
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00032174.mat,124,0.09254462,993,0.9002224518448166,1000
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00032517.mat,124,0.07262782,6,0.07259515536173934,6
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00033188.mat,124,0.23368526,118,0.23555222995143793,118
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00035967.mat,124,0.25907815,879,0.18198862639632524,879
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00037012.mat,124,0.23950943,314,0.5362135779957734,1000
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00041892.mat,124,0.5093932,123,0.4824528998854558,123
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00042886.mat,124,0.06427388,996,0.16215886685801634,1000
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00045022.mat,124,0.15800622,79,0.14250943222394194,79
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00046274.mat,124,0.24759734,58,0.2395662988282592,973
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00049266.mat,124,0.32057363,124,0.3443794475522649,124
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00049657.mat,124,0.53386605,42,0.5300958607836885,42
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00049661.mat,124,0.65949035,125,0.6755038015787694,125
./S_P_CloseSet\n01985128\sp_detail_ILSVRC2012_val_00049686.mat,124,0.8604207,118,0.8647554281298915,118
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00000231.mat,125,0.12842788,103,0.8434218173298926,1000
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00000245.mat,125,0.15526302,125,0.1459595164256674,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00003257.mat,125,0.32918358,125,0.3352764004838975,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00003357.mat,125,0.54191023,305,0.48508383521888865,305
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00003636.mat,125,0.84888095,125,0.8536551531288709,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00003859.mat,125,0.73417395,125,0.7361483286403472,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00004444.mat,125,0.4432006,125,0.4147214086322227,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00005125.mat,125,0.9279127,125,0.9333605767818767,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00005268.mat,125,0.35146004,125,0.35286665214828555,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00005582.mat,125,0.5856525,125,0.5801568734961627,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00006591.mat,125,0.86594105,125,0.866839122382102,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00007757.mat,125,0.8663684,305,0.8573660423504184,305
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00009485.mat,125,0.49361134,125,0.49113410001485364,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00010039.mat,125,0.3324932,115,0.33237922903658756,115
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00012143.mat,125,0.6696374,125,0.6738590496333134,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00014751.mat,125,0.25394025,125,0.29877304268169563,109
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00014759.mat,125,0.2785752,125,0.2703563069239844,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00016568.mat,125,0.20497736,994,0.21203571524153214,994
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00017555.mat,125,0.70383966,125,0.7042746424760963,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00019512.mat,125,0.24402717,78,0.26438427277980614,78
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00020664.mat,125,0.58497286,318,0.5874852963923768,318
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00020968.mat,125,0.27998912,125,0.611505558497839,1000
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00021819.mat,125,0.804928,125,0.8029132839569104,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00023951.mat,125,0.98762625,125,0.9881728607505786,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00024894.mat,125,0.35762098,119,0.356726860934923,119
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00025381.mat,125,0.591002,125,0.5914621793133291,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00025585.mat,125,0.095105104,122,0.09153112852312707,122
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00026326.mat,125,0.9741419,125,0.9745116519595953,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00027404.mat,125,0.31415272,125,0.31465911405409275,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00028653.mat,125,0.60723495,995,0.6081517119179671,995
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00029243.mat,125,0.73642176,125,0.748324748263692,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00031408.mat,125,0.121548735,941,0.12345536752502369,941
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00031943.mat,125,0.43801385,125,0.3889716357709621,1000
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00031992.mat,125,0.47749296,125,0.48113812619267626,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00032372.mat,125,0.62569386,121,0.6445175708327165,121
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00033105.mat,125,0.17460783,125,0.17162353232949557,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00033379.mat,125,0.5364486,125,0.5392777466156461,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00033876.mat,125,0.82592046,125,0.8248269090455583,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00034774.mat,125,0.24866354,112,0.25008983178578903,112
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00036320.mat,125,0.7076308,125,0.7034562680883901,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00037144.mat,125,0.18758686,77,0.19048705048320222,77
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00037765.mat,125,0.32343528,125,0.3702246120614864,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00039682.mat,125,0.89188516,125,0.8971019994279649,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00040059.mat,125,0.3557853,934,0.2838252958286769,934
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00040913.mat,125,0.6082258,125,0.6100015690151894,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00041366.mat,125,0.99139273,125,0.9931570227713493,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00045463.mat,125,0.5240486,125,0.5147969731829516,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00046344.mat,125,0.9015304,125,0.9042620155012706,125
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00046606.mat,125,0.5347653,125,0.48237049146512734,816
./S_P_CloseSet\n01986214\sp_detail_ILSVRC2012_val_00049221.mat,125,0.96769685,125,0.9706455245855642,125
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00000669.mat,126,0.51944387,126,0.5465231258226595,126
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00001366.mat,126,0.6077088,126,0.6173210516160854,126
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00002060.mat,126,0.584942,126,0.8158592871697099,1000
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00003115.mat,126,0.6407999,126,0.5856137404393873,126
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00003662.mat,126,0.2678235,79,0.2681015935386995,79
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00003738.mat,126,0.74952316,126,0.7505127959345601,126
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00003858.mat,126,0.40869793,126,0.41733724066593536,126
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00004332.mat,126,0.1888437,940,0.18714664877515413,940
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00004401.mat,126,0.13433439,884,0.5335454240787388,1000
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00004659.mat,126,0.3275879,314,0.33208921758349585,314
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00005954.mat,126,0.99845344,126,0.9985437509865844,126
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00008707.mat,126,0.9200643,126,0.9266626816079546,126
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00008721.mat,126,0.09249177,126,0.8982876060608695,1000
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00009213.mat,126,0.3227367,73,0.32691106246558854,73
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00014138.mat,126,0.19213443,677,0.27110450429653443,1000
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00014367.mat,126,0.06335685,944,0.048458384844484184,944
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00015754.mat,126,0.16859809,116,0.16792164813488386,116
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00015874.mat,126,0.07086354,988,0.05788813351477925,988
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00020769.mat,126,0.45347428,126,0.4549094230228247,126
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00021042.mat,126,0.15155964,69,0.2649454379822126,1000
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00021319.mat,126,0.71682996,452,0.5807111751381301,452
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00022755.mat,126,0.54475164,329,0.5494921374744707,329
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00024924.mat,126,0.98326415,126,0.9855818095216635,126
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00025814.mat,126,0.16038474,119,0.16239394192864393,1000
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00026939.mat,126,0.20944965,825,0.21541471061003065,825
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00028751.mat,126,0.94284266,126,0.9432092997203636,126
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00029367.mat,126,0.8195922,126,0.49912223343615203,126
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00029733.mat,126,0.39534754,28,0.3852471288402933,28
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00029796.mat,126,0.09365074,433,0.09732990199778174,433
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00030468.mat,126,0.3715642,79,0.3873564433015034,79
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00033427.mat,126,0.2910423,879,0.9956929831427022,1000
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00034806.mat,126,0.46519676,126,0.4867750198348899,126
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00034935.mat,126,0.586406,329,0.5836050962303296,329
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00035191.mat,126,0.17679517,108,0.15219765675687552,108
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00036289.mat,126,0.27060825,126,0.27560601113351285,126
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00037641.mat,126,0.21217597,35,0.19456659998917694,35
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00038119.mat,126,0.23758058,107,0.23830889133962385,107
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00039404.mat,126,0.75754756,126,0.7318381899308192,126
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00041213.mat,126,0.3280927,969,0.32849867781759184,969
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00042476.mat,126,0.29921037,69,0.3159244091749479,69
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00042752.mat,126,0.30228937,107,0.3128010520298322,797
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00042774.mat,126,0.5926373,318,0.4266966572622753,126
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00043167.mat,126,0.32988906,77,0.3421632065883812,77
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00043515.mat,126,0.13937393,696,0.8999968695969687,1000
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00043923.mat,126,0.15738212,36,0.1786644589393364,36
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00045807.mat,126,0.789054,126,0.799241834701609,126
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00046912.mat,126,0.37876567,126,0.40554474405365254,126
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00047249.mat,126,0.4672315,305,0.3229673382303104,305
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00048808.mat,126,0.26950222,415,0.2887905793056421,415
./S_P_CloseSet\n01990800\sp_detail_ILSVRC2012_val_00049411.mat,126,0.06740986,44,0.19066078759540545,1000
./S_P_CloseSet\n02002556\sp_detail_ILSVRC2012_val_00000690.mat,127,0.99345744,127,0.9935128056750603,127
./S_P_CloseSet\n02002556\sp_detail_ILSVRC2012_val_00001277.mat,127,0.99631566,127,0.9970255422716627,127
./S_P_CloseSet\n02002556\sp_detail_ILSVRC2012_val_00002901.mat,127,0.586177,143,0.5795905258207212,143
./S_P_CloseSet\n02002556\sp_detail_ILSVRC2012_val_00006959.mat,127,0.18034972,127,0.8456825119016808,1000
./S_P_CloseSet\n02002556\sp_detail_ILSVRC2012_val_00006969.mat,127,0.9999011,127,0.9999042402307994,127
./S_P_CloseSet\n02002556\sp_detail_ILSVRC2012_val_00007369.mat,127,0.14335889,132,0.13787736465844286,132
./S_P_CloseSet\n02002556\sp_detail_ILSVRC2012_val_00008287.mat,127,0.4448987,127,0.36995831985611244,127
./S_P_CloseSet\n02002556\sp_detail_ILSVRC2012_val_00008411.mat,127,0.99087155,127,0.9911319528791728,127
./S_P_CloseSet\n02002556\sp_detail_ILSVRC2012_val_00008857.mat,127,0.9887463,127,0.988984936603738,127
./S_P_CloseSet\n02002556\sp_detail_ILSVRC2012_val_00009637.mat,127,0.16507089,970,0.13096428118848338,970
./S_P_CloseSet\n02002556\sp_detail_ILSVRC2012_val_00010084.mat,127,0.9980094,127,0.7833890412155636,127
./S_P_CloseSet\n02002556\sp_detail_ILSVRC2012_val_00010426.mat,127,0.6057159,128,0.6068361986019963,128
./S_P_CloseSet\n02002556\sp_detail_ILSVRC2012_val_00010539.mat,127,0.90793145,127,0.9142751337117586,127
./S_P_CloseSet\n02002556\sp_detail_ILSVRC2012_val_00010740.mat,127,0.9191104,127,0.9273488502388073,127
./S_P_CloseSet\n02002556\sp_detail_ILSVRC2012_val_00011357.mat,127,0.3410082,127,0.375312691379425,127
./S_P_CloseSet\n02002556\sp_detail_ILSVRC2012_val_00011848.mat,127,0.9984447,127,0.9984979302924659,127
./S_P_CloseSet\n02002556\sp_detail_ILSVRC2012_val_00018991.mat,127,0.97461,127,0.9746995372696536,127
./S_P_CloseSet\n02002556\sp_detail_ILSVRC2012_val_00020578.mat,127,0.4650692,127,0.48411154159729175,127
